date,%-close,value,Target
2019-07,HON-close,165.1724,1.0
2019-08,HON-close,163.1572,0.0
2019-09,HON-close,156.5271,0.0
2019-10,HON-close,160.882,1.0
2019-11,HON-close,164.2385,1.0
2019-12,HON-close,170.6229,1.0
2020-01,HON-close,169.1417,0.0
2020-02,HON-close,165.5295,0.0
2020-03,HON-close,155.8442,0.0
2020-04,HON-close,128.5713,0.0
2020-05,HON-close,136.3649,1.0
2020-06,HON-close,141.1537,1.0
2020-07,HON-close,139.9343,0.0
2020-08,HON-close,144.5604,1.0
2020-09,HON-close,161.1264,1.0
2020-10,HON-close,160.2115,0.0
2020-11,HON-close,160.5424,1.0
2020-12,HON-close,199.4069,1.0
2021-01,HON-close,207.9926,1.0
2021-02,HON-close,191.0462,0.0
2021-03,HON-close,198.7703,1.0
2021-04,HON-close,213.2299,1.0
2021-05,HON-close,219.0942,1.0
2021-06,HON-close,227.7681,1.0
2021-07,HON-close,216.3654,0.0
2021-08,HON-close,230.6089,1.0
2021-09,HON-close,229.6717,0.0
2021-10,HON-close,210.2312,0.0
2021-11,HON-close,216.51,1.0
2021-12,HON-close,201.1589,0.0
2022-01,HON-close,207.3953,1.0
2022-02,HON-close,203.3869,0.0
2022-03,HON-close,189.75,0.0
2022-04,HON-close,194.58,1.0
2015-04,HON-close,192.07,0.0
2015-05,MDT-close,63.9936,0.0
2015-06,MDT-close,65.6009,1.0
2015-07,MDT-close,64.0134,0.0
2015-08,MDT-close,67.7194,1.0
2015-09,MDT-close,62.4498,0.0
2015-10,MDT-close,58.1452,0.0
2015-11,MDT-close,64.2081,1.0
2015-12,MDT-close,65.4415,1.0
2016-01,MDT-close,67.1423,1.0
2016-02,MDT-close,66.2694,0.0
2016-03,MDT-close,67.5526,1.0
2016-04,MDT-close,65.7983,0.0
2016-05,MDT-close,69.4392,1.0
2016-06,MDT-close,70.606,1.0
2016-07,MDT-close,76.1243,1.0
2016-08,MDT-close,77.2568,1.0
2016-09,MDT-close,76.7278,0.0
2016-10,MDT-close,76.5503,0.0
2016-11,MDT-close,72.6696,0.0
2016-12,MDT-close,64.6868,0.0
2017-01,MDT-close,63.4888,0.0
2017-02,MDT-close,67.7583,1.0
2017-03,MDT-close,72.1168,1.0
2017-04,MDT-close,72.1861,1.0
2017-05,MDT-close,74.4531,1.0
2017-06,MDT-close,75.5194,1.0
2017-07,MDT-close,79.5247,1.0
2017-08,MDT-close,75.6309,0.0
2017-09,MDT-close,72.6136,0.0
2017-10,MDT-close,70.4613,0.0
2017-11,MDT-close,72.9528,1.0
2017-12,MDT-close,74.4115,1.0
2018-01,MDT-close,73.575,0.0
2018-02,MDT-close,78.2583,1.0
2018-03,MDT-close,72.7914,0.0
2018-04,MDT-close,73.5223,1.0
2018-05,MDT-close,73.4399,0.0
2018-06,MDT-close,79.1131,1.0
2018-07,MDT-close,78.4623,0.0
2018-08,MDT-close,83.1779,1.0
2018-09,MDT-close,88.8749,1.0
2018-10,MDT-close,91.1458,1.0
2018-11,MDT-close,83.2237,0.0
2018-12,MDT-close,90.3675,1.0
2019-01,MDT-close,84.75,0.0
2019-02,MDT-close,82.3555,0.0
2019-03,MDT-close,84.3214,1.0
2019-04,MDT-close,85.3225,1.0
2019-05,MDT-close,83.196,0.0
2019-06,MDT-close,86.7277,1.0
2019-07,MDT-close,91.2337,1.0
2019-08,MDT-close,96.0216,1.0
2019-09,MDT-close,101.6262,1.0
2019-10,MDT-close,102.8283,1.0
2019-11,MDT-close,103.0933,1.0
2019-12,MDT-close,105.4506,1.0
2020-01,MDT-close,107.9159,1.0
2020-02,MDT-close,109.8088,1.0
2020-03,MDT-close,95.7593,0.0
2020-04,MDT-close,86.2848,0.0
2020-05,MDT-close,93.413,1.0
2020-06,MDT-close,94.322,1.0
2020-07,MDT-close,88.3118,0.0
2020-08,MDT-close,92.9152,1.0
2020-09,MDT-close,103.4992,1.0
2020-10,MDT-close,100.6535,0.0
2020-11,MDT-close,97.4088,0.0
2020-12,MDT-close,110.1261,1.0
2021-01,MDT-close,114.033,1.0
2021-02,MDT-close,108.3771,0.0
2021-03,MDT-close,113.8675,1.0
2021-04,MDT-close,115.5688,1.0
2021-05,MDT-close,128.0815,1.0
2021-06,MDT-close,123.8454,0.0
2021-07,MDT-close,122.0503,0.0
2021-08,MDT-close,129.1101,1.0
2021-09,MDT-close,131.2437,1.0
2021-10,MDT-close,123.8443,0.0
2021-11,MDT-close,118.4202,0.0
2021-12,MDT-close,105.4183,0.0
2022-01,MDT-close,102.8408,0.0
2022-02,MDT-close,102.8806,1.0
2022-03,MDT-close,104.3717,1.0
2022-04,MDT-close,110.95,1.0
2015-04,MDT-close,108.08,0.0
2015-05,GILD-close,80.0703,0.0
2015-06,GILD-close,89.4388,1.0
2015-07,GILD-close,93.6115,1.0
2015-08,GILD-close,94.2352,1.0
2015-09,GILD-close,84.0089,0.0
2015-10,GILD-close,78.616,0.0
2015-11,GILD-close,86.7955,1.0
2015-12,GILD-close,85.0537,0.0
2016-01,GILD-close,81.5724,0.0
2016-02,GILD-close,66.9089,0.0
2016-03,GILD-close,70.3349,1.0
2016-04,GILD-close,74.4032,1.0
2016-05,GILD-close,71.4468,0.0
2016-06,GILD-close,70.5154,0.0
2016-07,GILD-close,67.9471,0.0
2016-08,GILD-close,64.7297,0.0
2016-09,GILD-close,63.8419,0.0
2016-10,GILD-close,64.8349,1.0
2016-11,GILD-close,60.3361,0.0
2016-12,GILD-close,60.3935,1.0
2017-01,GILD-close,59.0493,0.0
2017-02,GILD-close,59.742,1.0
2017-03,GILD-close,58.1175,0.0
2017-04,GILD-close,56.4363,0.0
2017-05,GILD-close,56.9598,1.0
2017-06,GILD-close,53.9186,0.0
2017-07,GILD-close,59.2833,1.0
2017-08,GILD-close,63.7308,1.0
2017-09,GILD-close,70.1131,1.0
2017-10,GILD-close,68.2889,0.0
2017-11,GILD-close,63.1811,0.0
2017-12,GILD-close,63.0294,0.0
2018-01,GILD-close,60.8052,0.0
2018-02,GILD-close,71.1261,1.0
2018-03,GILD-close,66.8229,0.0
2018-04,GILD-close,64.4468,0.0
2018-05,GILD-close,61.7454,0.0
2018-06,GILD-close,57.6165,0.0
2018-07,GILD-close,61.0424,1.0
2018-08,GILD-close,67.0656,1.0
2018-09,GILD-close,65.256,0.0
2018-10,GILD-close,67.043,1.0
2018-11,GILD-close,59.202,0.0
2018-12,GILD-close,62.4669,1.0
2019-01,GILD-close,54.7731,0.0
2019-02,GILD-close,61.3056,1.0
2019-03,GILD-close,56.936,0.0
2019-04,GILD-close,57.4808,1.0
2019-05,GILD-close,57.5073,1.0
2019-06,GILD-close,55.0404,0.0
2019-07,GILD-close,60.2972,1.0
2019-08,GILD-close,58.4765,0.0
2019-09,GILD-close,56.7094,0.0
2019-10,GILD-close,57.1036,1.0
2019-11,GILD-close,57.4009,1.0
2019-12,GILD-close,60.5813,1.0
2020-01,GILD-close,59.0905,0.0
2020-02,GILD-close,57.4718,0.0
2020-03,GILD-close,63.0735,1.0
2020-04,GILD-close,68.6582,1.0
2020-05,GILD-close,77.144,1.0
2020-06,GILD-close,71.4776,0.0
2020-07,GILD-close,71.3199,0.0
2020-08,GILD-close,64.4512,0.0
2020-09,GILD-close,61.8742,0.0
2020-10,GILD-close,59.1747,0.0
2020-11,GILD-close,54.4549,0.0
2020-12,GILD-close,56.8148,1.0
2021-01,GILD-close,55.1779,0.0
2021-02,GILD-close,62.1296,1.0
2021-03,GILD-close,58.1518,0.0
2021-04,GILD-close,61.9169,1.0
2021-05,GILD-close,60.8056,0.0
2021-06,GILD-close,63.3348,1.0
2021-07,GILD-close,66.6566,1.0
2021-08,GILD-close,66.1049,0.0
2021-09,GILD-close,70.4512,1.0
2021-10,GILD-close,68.2964,0.0
2021-11,GILD-close,63.4369,0.0
2021-12,GILD-close,67.3968,1.0
2022-01,GILD-close,71.7098,1.0
2022-02,GILD-close,67.8285,0.0
2022-03,GILD-close,59.6512,0.0
2022-04,GILD-close,59.45,0.0
2015-04,GILD-close,61.58,1.0
2015-05,NKE-close,45.909,0.0
2015-06,NKE-close,47.3527,1.0
2015-07,NKE-close,50.3102,1.0
2015-08,NKE-close,53.6636,1.0
2015-09,NKE-close,52.0474,0.0
2015-10,NKE-close,57.4178,1.0
2015-11,NKE-close,61.1812,1.0
2015-12,NKE-close,61.7649,1.0
2016-01,NKE-close,58.5076,0.0
2016-02,NKE-close,58.0489,0.0
2016-03,NKE-close,57.6557,0.0
2016-04,NKE-close,57.6932,1.0
2016-05,NKE-close,55.3186,0.0
2016-06,NKE-close,51.8272,0.0
2016-07,NKE-close,51.9604,1.0
2016-08,NKE-close,52.2428,1.0
2016-09,NKE-close,54.2572,1.0
2016-10,NKE-close,49.6955,0.0
2016-11,NKE-close,47.3641,0.0
2016-12,NKE-close,47.2603,0.0
2017-01,NKE-close,48.1482,1.0
2017-02,NKE-close,50.109,1.0
2017-03,NKE-close,54.1442,1.0
2017-04,NKE-close,52.954,0.0
2017-05,NKE-close,52.65,0.0
2017-06,NKE-close,50.3505,0.0
2017-07,NKE-close,56.2541,1.0
2017-08,NKE-close,56.3018,1.0
2017-09,NKE-close,50.5238,0.0
2017-10,NKE-close,49.6054,0.0
2017-11,NKE-close,52.6094,1.0
2017-12,NKE-close,57.8044,1.0
2018-01,NKE-close,60.042,1.0
2018-02,NKE-close,65.4847,1.0
2018-03,NKE-close,64.3424,0.0
2018-04,NKE-close,63.9696,0.0
2018-05,NKE-close,65.8471,1.0
2018-06,NKE-close,69.1303,1.0
2018-07,NKE-close,76.9282,1.0
2018-08,NKE-close,74.2539,0.0
2018-09,NKE-close,79.5543,1.0
2018-10,NKE-close,81.9932,1.0
2018-11,NKE-close,72.6247,0.0
2018-12,NKE-close,72.9151,1.0
2019-01,NKE-close,71.9639,0.0
2019-02,NKE-close,79.4767,1.0
2019-03,NKE-close,83.2137,1.0
2019-04,NKE-close,81.9446,0.0
2019-05,NKE-close,85.4672,1.0
2019-06,NKE-close,75.2789,0.0
2019-07,NKE-close,81.9246,1.0
2019-08,NKE-close,83.9544,1.0
2019-09,NKE-close,82.676,0.0
2019-10,NKE-close,91.8927,1.0
2019-11,NKE-close,87.617,0.0
2019-12,NKE-close,91.7117,1.0
2020-01,NKE-close,99.3829,1.0
2020-02,NKE-close,94.4682,0.0
2020-03,NKE-close,87.9202,0.0
2020-04,NKE-close,81.3886,0.0
2020-05,NKE-close,85.7561,1.0
2020-06,NKE-close,97.2109,1.0
2020-07,NKE-close,96.6883,0.0
2020-08,NKE-close,96.2544,0.0
2020-09,NKE-close,110.5768,1.0
2020-10,NKE-close,124.0666,1.0
2020-11,NKE-close,118.6707,0.0
2020-12,NKE-close,133.1191,1.0
2021-01,NKE-close,140.0899,1.0
2021-02,NKE-close,132.2867,0.0
2021-03,NKE-close,133.7375,1.0
2021-04,NKE-close,131.8621,0.0
2021-05,NKE-close,131.5942,0.0
2021-06,NKE-close,135.6773,1.0
2021-07,NKE-close,153.6039,1.0
2021-08,NKE-close,166.5492,1.0
2021-09,NKE-close,164.0639,0.0
2021-10,NKE-close,144.634,0.0
2021-11,NKE-close,166.6035,1.0
2021-12,NKE-close,168.5455,1.0
2022-01,NKE-close,166.2834,0.0
2022-02,NKE-close,147.7265,0.0
2022-03,NKE-close,136.2333,0.0
2022-04,NKE-close,134.56,0.0
2015-04,NKE-close,131.63,0.0
2015-05,UTX-close,47.7104,0.0
2015-06,UTX-close,49.4129,1.0
2015-07,UTX-close,46.7813,0.0
2015-08,UTX-close,42.3027,0.0
2015-09,UTX-close,38.8842,0.0
2015-10,UTX-close,37.7722,0.0
2015-11,UTX-close,41.7705,1.0
2015-12,UTX-close,41.0332,0.0
2016-01,UTX-close,41.0418,1.0
2016-02,UTX-close,37.4618,0.0
2016-03,UTX-close,41.5765,1.0
2016-04,UTX-close,43.074,1.0
2016-05,UTX-close,44.9114,1.0
2016-06,UTX-close,43.5682,0.0
2016-07,UTX-close,44.4216,1.0
2016-08,UTX-close,46.6308,1.0
2016-09,UTX-close,46.3816,0.0
2016-10,UTX-close,44.2767,0.0
2016-11,UTX-close,44.5382,1.0
2016-12,UTX-close,47.2334,1.0
2017-01,UTX-close,48.0666,1.0
2017-02,UTX-close,48.0885,1.0
2017-03,UTX-close,49.6424,1.0
2017-04,UTX-close,49.4924,0.0
2017-05,UTX-close,52.4829,1.0
2017-06,UTX-close,53.7881,1.0
2017-07,UTX-close,54.1563,1.0
2017-08,UTX-close,52.5863,0.0
2017-09,UTX-close,53.4113,1.0
2017-10,UTX-close,51.7873,0.0
2017-11,UTX-close,53.4291,1.0
2017-12,UTX-close,54.5048,1.0
2018-01,UTX-close,57.2514,1.0
2018-02,UTX-close,61.9367,1.0
2018-03,UTX-close,60.7947,0.0
2018-04,UTX-close,56.77,0.0
2018-05,UTX-close,54.2117,0.0
2018-06,UTX-close,56.6352,1.0
2018-07,UTX-close,56.7305,1.0
2018-08,UTX-close,61.59,1.0
2018-09,UTX-close,60.0707,0.0
2018-10,UTX-close,63.7698,1.0
2018-11,UTX-close,56.6544,0.0
2018-12,UTX-close,55.8882,0.0
2019-01,UTX-close,48.8426,0.0
2019-02,UTX-close,54.1589,1.0
2019-03,UTX-close,57.9864,1.0
2019-04,UTX-close,59.4721,1.0
2019-05,UTX-close,65.8028,1.0
2019-06,UTX-close,58.5938,0.0
2019-07,UTX-close,60.4031,1.0
2019-08,UTX-close,61.9804,1.0
2019-09,UTX-close,60.7805,0.0
2019-10,UTX-close,63.7113,1.0
2019-11,UTX-close,67.0061,1.0
2019-12,UTX-close,69.571,1.0
2020-01,UTX-close,70.237,1.0
2020-02,UTX-close,70.4433,1.0
2020-03,UTX-close,61.5404,0.0
2020-04,UTX-close,44.4529,0.0
2020-05,UTX-close,61.4385,1.0
2020-06,UTX-close,61.703,1.0
2020-07,UTX-close,58.9296,0.0
2020-08,UTX-close,54.2053,0.0
2020-09,UTX-close,58.7744,1.0
2020-10,UTX-close,55.4407,0.0
2020-11,UTX-close,52.3382,0.0
2020-12,UTX-close,69.6163,1.0
2021-01,UTX-close,69.4124,0.0
2021-02,UTX-close,64.7726,0.0
2021-03,UTX-close,70.3311,1.0
2021-04,UTX-close,75.4894,1.0
2021-05,UTX-close,81.3218,1.0
2021-06,UTX-close,87.1844,1.0
2021-07,UTX-close,83.8428,0.0
2021-08,UTX-close,85.4546,1.0
2021-09,UTX-close,83.812,0.0
2021-10,UTX-close,84.9986,1.0
2021-11,UTX-close,87.8661,1.0
2021-12,UTX-close,80.4845,0.0
2022-01,UTX-close,85.5968,1.0
2022-02,UTX-close,89.7046,1.0
2022-03,UTX-close,102.7,1.0
2022-04,UTX-close,99.07,0.0
2015-04,UTX-close,104.3,1.0
2015-05,BMY-close,52.1342,0.0
2015-06,BMY-close,52.8459,1.0
2015-07,BMY-close,54.4329,1.0
2015-08,BMY-close,53.9902,0.0
2015-09,BMY-close,48.9153,0.0
2015-10,BMY-close,48.9975,1.0
2015-11,BMY-close,54.5843,1.0
2015-12,BMY-close,55.4616,1.0
2016-01,BMY-close,57.246,1.0
2016-02,BMY-close,51.7286,0.0
2016-03,BMY-close,51.5372,0.0
2016-04,BMY-close,53.4784,1.0
2016-05,BMY-close,60.4269,1.0
2016-06,BMY-close,60.0251,0.0
2016-07,BMY-close,61.8944,1.0
2016-08,BMY-close,62.9547,1.0
2016-09,BMY-close,48.2953,0.0
2016-10,BMY-close,45.3752,0.0
2016-11,BMY-close,43.1393,0.0
2016-12,BMY-close,47.8252,1.0
2017-01,BMY-close,49.52,1.0
2017-02,BMY-close,41.9311,0.0
2017-03,BMY-close,48.3709,1.0
2017-04,BMY-close,46.3835,0.0
2017-05,BMY-close,48.1592,1.0
2017-06,BMY-close,46.3549,0.0
2017-07,BMY-close,47.8757,1.0
2017-08,BMY-close,49.2279,1.0
2017-09,BMY-close,52.3252,1.0
2017-10,BMY-close,55.1457,1.0
2017-11,BMY-close,53.6722,0.0
2017-12,BMY-close,55.004,1.0
2018-01,BMY-close,53.3415,0.0
2018-02,BMY-close,54.8434,1.0
2018-03,BMY-close,57.9974,1.0
2018-04,BMY-close,55.4129,0.0
2018-05,BMY-close,45.9639,0.0
2018-06,BMY-close,46.396,1.0
2018-07,BMY-close,48.7942,1.0
2018-08,BMY-close,52.1712,1.0
2018-09,BMY-close,53.7697,1.0
2018-10,BMY-close,55.1283,1.0
2018-11,BMY-close,45.1685,0.0
2018-12,BMY-close,47.7781,1.0
2019-01,BMY-close,46.4554,0.0
2019-02,BMY-close,44.5237,0.0
2019-03,BMY-close,46.589,1.0
2019-04,BMY-close,43.0267,0.0
2019-05,BMY-close,42.2402,0.0
2019-06,BMY-close,41.2758,0.0
2019-07,BMY-close,41.2577,0.0
2019-08,BMY-close,40.7583,0.0
2019-09,BMY-close,44.1173,1.0
2019-10,BMY-close,46.5402,1.0
2019-11,BMY-close,53.0883,1.0
2019-12,BMY-close,52.6903,0.0
2020-01,BMY-close,59.3992,1.0
2020-02,BMY-close,58.6656,0.0
2020-03,BMY-close,55.0404,0.0
2020-04,BMY-close,51.9464,0.0
2020-05,BMY-close,57.1332,1.0
2020-06,BMY-close,56.1091,0.0
2020-07,BMY-close,55.2447,0.0
2020-08,BMY-close,55.5326,1.0
2020-09,BMY-close,58.8838,1.0
2020-10,BMY-close,57.0757,0.0
2020-11,BMY-close,55.75,0.0
2020-12,BMY-close,59.5175,1.0
2021-01,BMY-close,59.632,1.0
2021-02,BMY-close,59.0552,0.0
2021-03,BMY-close,58.9591,0.0
2021-04,BMY-close,61.1605,1.0
2021-05,BMY-close,60.4727,0.0
2021-06,BMY-close,63.6697,1.0
2021-07,BMY-close,64.7354,1.0
2021-08,BMY-close,66.2367,1.0
2021-09,BMY-close,65.251,0.0
2021-10,BMY-close,58.2243,0.0
2021-11,BMY-close,57.4666,0.0
2021-12,BMY-close,52.7728,0.0
2022-01,BMY-close,61.3535,1.0
2022-02,BMY-close,64.4137,1.0
2022-03,BMY-close,68.166,1.0
2022-04,BMY-close,73.03,1.0
2015-04,BMY-close,76.75,1.0
2015-05,ABT-close,40.7108,0.0
2015-06,ABT-close,42.6227,1.0
2015-07,ABT-close,43.0437,1.0
2015-08,ABT-close,44.6702,1.0
2015-09,ABT-close,39.9115,0.0
2015-10,ABT-close,35.4436,0.0
2015-11,ABT-close,39.7113,1.0
2015-12,ABT-close,39.8176,1.0
2016-01,ABT-close,39.8088,0.0
2016-02,ABT-close,33.7673,0.0
2016-03,ABT-close,34.5613,1.0
2016-04,ABT-close,37.3179,1.0
2016-05,ABT-close,34.9121,0.0
2016-06,ABT-close,35.5673,1.0
2016-07,ABT-close,35.2801,0.0
2016-08,ABT-close,40.4112,1.0
2016-09,ABT-close,37.9459,0.0
2016-10,ABT-close,38.1897,1.0
2016-11,ABT-close,35.6603,0.0
2016-12,ABT-close,34.597,0.0
2017-01,ABT-close,34.906,1.0
2017-02,ABT-close,38.2043,1.0
2017-03,ABT-close,41.2318,1.0
2017-04,ABT-close,40.619,0.0
2017-05,ABT-close,40.1574,0.0
2017-06,ABT-close,42.0162,1.0
2017-07,ABT-close,44.7308,1.0
2017-08,ABT-close,45.5029,1.0
2017-09,ABT-close,47.1314,1.0
2017-10,ABT-close,49.3704,1.0
2017-11,ABT-close,50.4184,1.0
2017-12,ABT-close,52.408,1.0
2018-01,ABT-close,53.0588,1.0
2018-02,ABT-close,58.0655,1.0
2018-03,ABT-close,56.3561,0.0
2018-04,ABT-close,55.9731,0.0
2018-05,ABT-close,54.5594,0.0
2018-06,ABT-close,57.7506,1.0
2018-07,ABT-close,57.2438,0.0
2018-08,ABT-close,61.7888,1.0
2018-09,ABT-close,63.0144,1.0
2018-10,ABT-close,69.1612,1.0
2018-11,ABT-close,65.2567,0.0
2018-12,ABT-close,70.0937,1.0
2019-01,ABT-close,68.4656,0.0
2019-02,ABT-close,69.4047,1.0
2019-03,ABT-close,73.8173,1.0
2019-04,ABT-close,76.0237,1.0
2019-05,ABT-close,75.9727,0.0
2019-06,ABT-close,72.6973,0.0
2019-07,ABT-close,80.308,1.0
2019-08,ABT-close,83.4898,1.0
2019-09,ABT-close,81.7836,0.0
2019-10,ABT-close,80.202,0.0
2019-11,ABT-close,80.4666,1.0
2019-12,ABT-close,82.2374,1.0
2020-01,ABT-close,83.5944,1.0
2020-02,ABT-close,84.216,1.0
2020-03,ABT-close,74.4452,0.0
2020-04,ABT-close,76.2621,1.0
2020-05,ABT-close,89.3593,1.0
2020-06,ABT-close,92.1054,1.0
2020-07,ABT-close,88.7189,0.0
2020-08,ABT-close,98.0265,1.0
2020-09,ABT-close,106.6272,1.0
2020-10,ABT-close,106.0039,0.0
2020-11,ABT-close,102.7225,0.0
2020-12,ABT-close,105.7619,1.0
2021-01,ABT-close,107.003,1.0
2021-02,ABT-close,121.2767,1.0
2021-03,ABT-close,117.538,0.0
2021-04,ABT-close,117.5969,1.0
2021-05,ABT-close,118.2688,1.0
2021-06,ABT-close,114.8906,0.0
2021-07,ABT-close,114.1814,0.0
2021-08,ABT-close,119.6129,1.0
2021-09,ABT-close,124.942,1.0
2021-10,ABT-close,116.7951,0.0
2021-11,ABT-close,127.9212,1.0
2021-12,ABT-close,124.8247,0.0
2022-01,ABT-close,139.6822,1.0
2022-02,ABT-close,126.9606,0.0
2022-03,ABT-close,120.1474,0.0
2022-04,ABT-close,117.8962,0.0
